W;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
K;1;2
K;2;3
K;3;4
K;4;5
K;5;6
K;6;7
K;7;8
K;8;9
K;9;10
K;10;11
K;11;12
K;12;13
K;13;14
K;14;15
K;15;16
K;16;17
K;17;18
K;18;19
K;19;20
K;20;21
K;21;22
K;22;23
K;23;24
K;24;25
K;25;26
K;26;27
K;27;28
K;28;29
K;29;30
K;30;31
K;31;32
K;32;33
K;33;34
K;34;35
K;35;36
K;36;37
K;37;38
K;38;39
K;39;40
K;40;41
K;41;42
K;42;43
K;43;44
K;44;45
K;45;46
K;46;47
K;47;48
K;48;49
K;49;50
K;50;51
K;51;52
K;52;53
K;53;54
K;54;55
K;55;56
K;56;57
K;57;58
K;58;59
K;59;60
K;60;61
K;61;62
K;62;63
K;63;64
K;64;65
K;65;66
K;66;67
K;67;68
K;68;69
K;69;70
K;70;71
K;71;72
K;72;73
K;73;74
K;74;75
K;75;76
K;76;77
K;77;78
K;78;79
K;79;80
K;80;81
K;81;82
K;82;83
K;83;84
K;84;85
K;85;86
K;86;87
K;87;88
K;88;89
K;89;90
K;90;91
K;91;92
K;92;93
K;93;94
K;94;95
K;95;96
K;96;97
K;97;98
K;98;99
K;99;100
K;12;100
K;5;79
K;61;92
K;9;83
K;69;40
K;4;9
K;11;80
K;73;80
K;11;51
K;90;63
K;15;50
K;58;22
K;6;32
K;79;71
K;20;27
K;9;40
K;16;85
K;61;26
K;50;65
K;63;19
K;31;42
K;84;72
K;97;36
K;11;96
K;64;62
K;61;8
K;39;63
K;89;84
K;66;5
K;94;87
K;84;37
K;15;30
K;63;34
K;22;93
K;84;13
K;55;41
K;69;85
K;55;88
K;10;4
K;69;14
K;79;32
K;7;20
K;15;48
K;19;38
K;54;90
K;25;6
K;63;93
K;64;9
K;89;33
K;57;36
K;89;78
K;94;79
K;66;70
K;66;88
K;22;29
K;59;70
K;28;19
K;37;66
K;33;29
K;82;51
K;48;54
K;63;35
K;84;59
K;49;11
K;29;47
K;89;53
K;39;98
K;61;27
K;5;10
K;77;93
K;79;97
K;54;41
K;12;23
K;91;48
K;97;81
K;94;38
K;16;34
K;95;82
K;6;8
K;93;32
K;87;3
K;26;99
K;38;23
K;91;41
K;85;35
K;16;57
K;71;63
K;81;21
K;9;67
K;14;97
K;55;78
K;9;76
K;79;83
K;54;49
K;84;67
K;19;93
K;22;80
K;78;53
K;3;59
K;6;46
K;20;31
K;21;40
K;19;24
K;59;82
K;8;28
K;34;8
K;12;29
K;35;56
K;28;67
K;62;54
K;27;5
K;77;82
K;66;26
K;8;81
K;83;11
K;68;90
K;26;95
K;3;96
K;46;30
K;58;5
K;15;1
K;68;51
K;9;72
K;42;28
K;13;37
K;71;61
K;7;84
K;7;1
K;94;74
K;32;77
K;35;13
K;59;62
K;70;56
K;14;92
K;38;22
K;9;49
K;91;25
K;65;91
K;97;86
K;13;43
K;76;32
K;30;98
K;86;96
K;93;86
K;13;9
K;37;3
K;90;96
K;44;31
K;87;4
K;6;12
K;2;23
K;16;91
K;40;64
K;32;11
K;91;95
K;81;79
K;67;57
K;2;37
K;34;94
K;45;83
K;12;26
K;10;70
K;7;92
K;87;23
K;69;16
K;7;19
K;98;26
K;74;90
K;96;7
K;77;63
K;3;81
K;3;70
K;18;57
K;59;76
K;64;22
K;8;89
K;55;10
K;48;39
K;41;13
K;66;49
K;83;58
K;80;10
K;68;42
K;69;54
K;3;82
K;91;46
K;8;92
K;80;8
K;75;3
K;16;12
K;68;23
K;36;68
K;15;87
K;71;32
K;58;20
K;76;94
K;72;30
K;87;17
K;98;67
K;29;7
K;93;27
K;5;89
K;71;12
K;87;93
K;55;23
K;72;79
K;33;91
K;96;30
K;95;68
K;91;97
K;91;36
K;83;66
K;40;60
K;83;21
K;23;25
K;70;81
K;80;54
K;65;86
K;85;51
K;18;54
K;67;4
K;10;38
K;90;37
K;99;17
K;82;54
K;36;79
K;72;66
K;97;33
K;96;48
K;27;96
K;66;79
K;47;18
K;24;88
K;98;82
K;37;34
K;46;16
K;57;33
K;52;94
K;4;78
K;63;68
K;40;90
K;84;66
K;92;84
K;20;68
K;48;33
K;46;62
K;56;41
K;86;42
K;17;98
K;100;18
K;34;14
K;89;95
K;52;58
K;28;41
K;4;46
K;9;3
K;37;83
K;43;77
K;25;80
K;84;69
K;40;61
K;54;58
K;97;17
K;7;31
K;25;11
K;29;35
K;41;6
K;31;9
K;53;59
K;45;36
K;4;76
K;41;36
K;56;12
K;93;48
K;75;98
K;48;1
K;9;35
K;36;2
K;27;74
K;57;66
K;74;71
K;64;35
K;19;67
K;36;75
K;84;12
K;100;27
K;17;91
K;85;92
K;85;87
K;24;40
K;39;56
K;10;42
K;2;81
K;74;65
K;54;73
K;20;72
K;32;59
K;33;92
K;52;25
K;50;22
K;43;52
K;6;15
K;30;23
K;91;93
K;63;76
K;18;20
K;77;23
K;20;94
K;93;30
K;62;12
K;89;77
K;82;27
K;82;21
K;44;47
K;95;74
K;41;85
K;57;22
K;10;31
K;86;76
K;83;6
K;40;47
K;82;18
K;14;56
K;4;90
K;100;90
K;99;69
K;80;14
K;6;24
K;56;99
K;33;41
K;97;20
K;53;34
K;38;96
K;23;52
K;98;21
K;8;43
K;85;64
K;41;34
K;47;62
K;85;74
K;23;100
K;93;69
K;94;7
K;10;54
K;92;15
K;53;14
K;79;41
K;61;59
K;97;93
K;85;63
K;36;70
K;54;60
K;48;30
K;52;57
K;22;43
K;19;8
K;67;74
K;25;67
K;82;62
K;63;98
K;65;71
K;77;18
K;1;88
K;94;9
K;39;86
K;35;3
K;25;72
K;25;35
K;91;94
K;69;89
K;15;63
K;26;56
K;88;59
K;23;85
K;32;25
K;79;77
K;75;84
K;75;57
K;26;20
K;65;98
K;76;17
K;63;38
K;2;71
K;44;14
K;39;80
K;77;2
K;66;30
K;10;1
K;5;12
K;39;42
K;27;95
K;69;7
K;15;64
K;13;49
K;68;7
K;30;50
K;82;92
K;75;64
K;81;10
K;82;25
K;75;82
K;18;96
K;46;64
K;40;45
K;99;93
K;44;73
K;59;71
K;31;62
K;25;65
K;15;20
K;47;64
K;65;62
K;56;89
K;83;55
K;70;91
K;2;11
K;81;83
K;13;25
K;8;67
K;14;49
K;29;79
K;81;29
K;97;46
K;2;44
K;8;77
K;42;83
K;56;9
K;6;36
K;63;4
K;86;99
K;91;7
K;88;60
K;87;62
K;65;27
K;5;87
K;33;93
K;36;53
K;7;93
K;92;30
K;83;24
K;37;5
K;24;12
K;12;35
K;100;78
K;100;97
K;34;90
K;3;34
K;93;36
K;75;87
K;33;82
K;27;31
K;16;42
K;12;9
K;41;72
K;66;23
K;76;33
K;27;4
K;22;83
K;52;81
K;12;51
K;59;43
K;20;56
K;42;7
K;48;90
K;73;5
K;22;34
K;24;66
K;11;29
K;24;76
K;8;76
K;17;74
K;15;17
K;1;83
K;78;1
K;67;95
K;84;43
K;42;91
K;16;40
K;60;80
K;45;33
K;20;36
K;53;47
K;20;41
K;41;50
K;52;76
K;10;82
K;55;8
K;40;26
K;75;26
K;98;94
K;53;35
K;71;45
K;5;54
K;39;65
K;67;22
K;19;65
K;47;92
K;37;25
K;54;43
K;62;33
K;48;94
K;1;73
K;66;95
K;33;16
K;96;5
K;53;28
K;74;41
K;21;69
K;3;91
K;79;4
K;29;8
K;12;55
K;7;36
K;31;58
K;45;72
K;10;94
K;23;11
K;33;94
K;94;24
K;80;24
K;87;76
K;72;74
K;60;96
K;30;89
K;79;26
K;12;85
K;21;61
K;69;50
K;11;8
K;1;4
K;56;15
K;49;22
K;58;95
K;72;16
K;52;9
K;71;14
K;78;61
K;77;6
K;62;76
K;48;69
K;76;57
K;96;57
K;77;13
K;90;11
K;89;45
K;85;76
K;9;23
K;72;83
K;78;29
K;4;75
K;24;32
K;4;52
K;14;68
K;56;97
K;42;98
K;31;11
K;27;7
K;74;58
K;3;45
K;11;74
K;82;78
K;43;67
K;40;4
K;19;21
K;65;20
K;17;37
K;86;80
K;79;13
K;17;82
K;52;90
K;81;41
K;16;51
K;72;23
K;30;3
K;58;30
K;15;51
K;29;85
K;61;53
K;57;41
K;71;90
K;7;65
K;50;60
K;100;40
K;77;85
K;52;50
K;3;29
K;21;75
K;21;59
K;63;17
K;43;29
K;97;28
K;6;49
K;53;15
K;67;94
K;72;3
K;57;63
K;6;2
K;72;7
K;8;44
K;68;25
K;26;24
K;58;50
K;78;99
K;66;18
K;5;71
K;25;36
K;20;84
K;31;67
K;24;39
K;41;62
K;93;95
K;60;97
K;34;7
K;31;80
K;75;53
K;24;35
K;37;69
K;18;15
K;60;16
K;48;3
K;71;6
K;10;71
K;76;44
K;90;73
K;26;45
K;79;21
K;70;19
K;89;46
K;89;57
K;99;95
K;30;8
K;75;24
K;72;62
K;15;23
K;25;17
K;89;50
K;97;48
K;98;36
K;77;100
K;71;43
K;9;34
K;83;5
K;91;6
K;9;89
K;33;81
K;30;61
K;55;46
K;75;14
K;74;31
K;3;99
K;29;37
K;46;11
K;14;51
K;77;39
K;20;66
K;87;36
